"School Name","School ID","Network","Grade","Year","Number of
Students","Value-Added
Score","95% Confidence
Interval Range","Percentile","Color Reading","Number of
Students","Value-Added
Score","95% Confidence
Interval Range","Percentile","Color Math"
"HAWTHORNE",609974,"Ravenswood-Ridge",4,2011,60,0.9,"0.1 to 1.7",82,"green",60,0,"-0.6 to 0.6",52,"yellow"
"HAWTHORNE",609974,"Ravenswood-Ridge",5,2011,62,1.9,"0.9 to 2.8",98,"green",62,1.3,"0.6 to 2",90,"green"
"HAWTHORNE",609974,"Ravenswood-Ridge",6,2011,60,2,"1.1 to 3",97,"green",60,0.8,"0.2 to 1.3",78,"green"
"HAWTHORNE",609974,"Ravenswood-Ridge",7,2011,61,2.1,"1.2 to 3",98,"green",61,2.6,"2 to 3.2",98,"green"
"HAWTHORNE",609974,"Ravenswood-Ridge",8,2011,62,-0.8,"-1.9 to 0.2",23,"yellow",62,0.4,"-0.3 to 1.1",67,"yellow"
"HAWTHORNE",609974,"Ravenswood-Ridge","All Grades",2011,305,2.2,"1.5 to 2.9",98,"green",305,1.8,"1.4 to 2.3",95,"green"
"HAWTHORNE",609974,"Ravenswood-Ridge",4,2010,63.9,1,"0.3 to 1.8",89,"green",63.9,0.3,"-0.3 to 0.9",61,"yellow"
"HAWTHORNE",609974,"Ravenswood-Ridge",5,2010,58,0.7,"-0.3 to 1.6",74,"yellow",57.6,0.7,"0.1 to 1.4",78,"green"
"HAWTHORNE",609974,"Ravenswood-Ridge",6,2010,60,1.9,"0.9 to 2.8",97,"green",60,1.2,"0.6 to 1.8",88,"green"
"HAWTHORNE",609974,"Ravenswood-Ridge",7,2010,59,2,"0.9 to 3",97,"green",59,1.9,"1.2 to 2.6",97,"green"
"HAWTHORNE",609974,"Ravenswood-Ridge",8,2010,63,-1,"-2.1 to 0.1",14,"yellow",63,0,"-0.8 to 0.7",53,"yellow"
"HAWTHORNE",609974,"Ravenswood-Ridge","All Grades",2010,303.9,1.5,"0.8 to 2.2",95,"green",303.5,1.4,"0.9 to 1.9",92,"green"
"HAY",609975,"Austin-North Lawndale Elementary Network",4,2012,37.9,-0.2,"-1.1 to 0.7",37,"Yellow",37.9,0.8,"0.1 to 1.5",81,"Green"
"HAY",609975,"Austin-North Lawndale Elementary Network",5,2012,63.7,-0.8,"-1.8 to 0.1",17,"Yellow",63.7,1.2,"0.5 to 1.9",88,"Green"
"HAY",609975,"Austin-North Lawndale Elementary Network",6,2012,50.3,-0.6,"-1.6 to 0.4",23,"Yellow",50.3,-0.5,"-1.1 to 0.1",35,"Yellow"
"HAY",609975,"Austin-North Lawndale Elementary Network",7,2012,46.4,-0.1,"-1.3 to 1",46,"Yellow",46.4,-0.5,"-1.2 to 0.1",29,"Yellow"
"HAY",609975,"Austin-North Lawndale Elementary Network",8,2012,41.0,-0.2,"-1.4 to 1",43,"Yellow",41.0,-0.3,"-1 to 0.5",41,"Yellow"
"HAY",609975,"Austin-North Lawndale Elementary Network","All Grades",2012,239.3,-0.8,"-1.6 to 0.1",19,"Yellow",239.3,0.2,"-0.3 to 0.8",62,"Yellow"
"HAY",609975,"Austin-North Lawndale",4,2011,62.2,0.8,"0 to 1.6",79,"green",62.2,0.9,"0.3 to 1.4",81,"green"
"HAY",609975,"Austin-North Lawndale",5,2011,55.8,0.9,"-0.1 to 1.9",82,"yellow",55.8,1.2,"0.5 to 2",88,"green"
"HAY",609975,"Austin-North Lawndale",6,2011,48.2,0.1,"-0.9 to 1.1",54,"yellow",47.2,0.1,"-0.5 to 0.7",55,"yellow"
"HAY",609975,"Austin-North Lawndale",7,2011,44.6,1.1,"0 to 2.1",85,"green",46.2,-1.6,"-2.2 to -0.9",3,"red"
"HAY",609975,"Austin-North Lawndale",8,2011,37.5,-0.4,"-1.7 to 0.8",37,"yellow",37.7,-1,"-1.8 to -0.2",12,"red"
"HAY",609975,"Austin-North Lawndale","All Grades",2011,248.3,0.9,"0.2 to 1.7",84,"green",249.1,0,"-0.5 to 0.5",50,"yellow"
"HAY",609975,"Austin-North Lawndale",4,2010,58.4,0.4,"-0.4 to 1.2",68,"yellow",58.4,0,"-0.6 to 0.7",50,"yellow"
"HAY",609975,"Austin-North Lawndale",5,2010,57.2,-1.6,"-2.6 to -0.7",6,"red",57.2,-1,"-1.6 to -0.3",13,"red"
"HAY",609975,"Austin-North Lawndale",6,2010,54.1,-1.1,"-2 to -0.1",12,"red",54.1,0,"-0.7 to 0.6",51,"yellow"
"HAY",609975,"Austin-North Lawndale",7,2010,42.7,0,"-1.1 to 1.2",55,"yellow",41.9,-0.9,"-1.6 to -0.1",20,"red"
"HAY",609975,"Austin-North Lawndale",8,2010,59.1,-1.1,"-2.3 to 0",12,"yellow",59.1,0.1,"-0.6 to 0.9",59,"yellow"
"HAY",609975,"Austin-North Lawndale","All Grades",2010,271.5,-1.1,"-1.8 to -0.4",11,"red",270.7,-0.5,"-1.1 to 0",30,"yellow"
"HAYT",609976,"Ravenswood-Ridge Elementary Network",4,2012,31.4,0.1,"-0.9 to 1",49,"Yellow",31.4,-0.8,"-1.5 to 0",19,"Yellow"
"HAYT",609976,"Ravenswood-Ridge Elementary Network",5,2012,82.7,-1.8,"-2.7 to -0.9",4,"Red",82.7,-1.1,"-1.8 to -0.5",10,"Red"
"HAYT",609976,"Ravenswood-Ridge Elementary Network",6,2012,64.7,-0.1,"-1.1 to 0.8",42,"Yellow",64.7,-0.2,"-0.8 to 0.3",46,"Yellow"
"HAYT",609976,"Ravenswood-Ridge Elementary Network",7,2012,94.9,0.8,"-0.1 to 1.7",80,"Yellow",94.9,0.5,"0.1 to 1",70,"Green"
"HAYT",609976,"Ravenswood-Ridge Elementary Network",8,2012,79.1,1.0,"0 to 2",83,"Yellow",79.1,1.3,"0.7 to 1.9",90,"Green"
"HAYT",609976,"Ravenswood-Ridge Elementary Network","All Grades",2012,352.7,0.0,"-0.8 to 0.7",51,"Yellow",352.7,0.1,"-0.3 to 0.5",57,"Yellow"
"HAYT",609976,"Ravenswood-Ridge",4,2011,37.9,1.9,"1 to 2.8",98,"green",37.9,0.4,"-0.3 to 1.2",69,"yellow"
"HAYT",609976,"Ravenswood-Ridge",5,2011,65.5,-0.2,"-1.1 to 0.7",44,"yellow",65.5,0.8,"0.1 to 1.5",80,"green"
"HAYT",609976,"Ravenswood-Ridge",6,2011,90.5,-0.8,"-1.6 to 0",21,"yellow",90.5,-0.4,"-0.9 to 0",33,"yellow"
"HAYT",609976,"Ravenswood-Ridge",7,2011,73.1,0.3,"-0.6 to 1.1",62,"yellow",73.1,-0.5,"-1 to 0",31,"yellow"
"HAYT",609976,"Ravenswood-Ridge",8,2011,74.8,0,"-1 to 1",52,"yellow",74.8,1.3,"0.7 to 2",91,"green"
"HAYT",609976,"Ravenswood-Ridge","All Grades",2011,341.8,0.1,"-0.6 to 0.8",53,"yellow",341.8,0.3,"-0.1 to 0.8",63,"yellow"
"HAYT",609976,"Ravenswood-Ridge",4,2010,35.1,-0.3,"-1.3 to 0.6",32,"yellow",35.1,-0.7,"-1.5 to 0",20,"yellow"
"HAYT",609976,"Ravenswood-Ridge",5,2010,73.2,1,"0.1 to 1.9",85,"green",73.2,0.5,"-0.1 to 1.1",70,"yellow"
"HAYT",609976,"Ravenswood-Ridge",6,2010,61.9,0.2,"-0.8 to 1.1",57,"yellow",61.9,0.6,"0 to 1.3",74,"green"
"HAYT",609976,"Ravenswood-Ridge",7,2010,73,-0.4,"-1.4 to 0.6",37,"yellow",73,0,"-0.6 to 0.7",52,"yellow"
"HAYT",609976,"Ravenswood-Ridge",8,2010,74.7,0.6,"-0.5 to 1.7",75,"yellow",74.7,1,"0.3 to 1.7",85,"green"
"HAYT",609976,"Ravenswood-Ridge","All Grades",2010,317.9,0.4,"-0.3 to 1.1",66,"yellow",317.9,0.7,"0.2 to 1.2",77,"green"
"HEALY",609979,"Pershing Elementary Network",4,2012,96.7,0.6,"-0.1 to 1.2",71,"Yellow",96.7,0.6,"0.1 to 1.1",77,"Green"
"HEALY",609979,"Pershing Elementary Network",5,2012,131.0,0.9,"0.1 to 1.7",83,"Green",131.0,1.2,"0.6 to 1.7",88,"Green"
"HEALY",609979,"Pershing Elementary Network",6,2012,125.4,0.6,"-0.2 to 1.4",75,"Yellow",125.4,0.0,"-0.4 to 0.5",56,"Yellow"
"HEALY",609979,"Pershing Elementary Network",7,2012,104.0,0.7,"-0.2 to 1.5",75,"Yellow",104.0,0.1,"-0.4 to 0.5",55,"Yellow"
"HEALY",609979,"Pershing Elementary Network",8,2012,135.3,0.2,"-0.7 to 1",60,"Yellow",135.3,0.4,"-0.1 to 0.9",71,"Yellow"
"HEALY",609979,"Pershing Elementary Network","All Grades",2012,592.4,1.0,"0.4 to 1.6",85,"Green",592.4,0.7,"0.4 to 1.1",81,"Green"
"HEALY",609979,"Pershing",4,2011,110,0.6,"0 to 1.2",71,"yellow",110,-0.3,"-0.7 to 0.2",37,"yellow"
"HEALY",609979,"Pershing",5,2011,121.6,-0.5,"-1.2 to 0.3",28,"yellow",121.6,0.4,"-0.1 to 1",69,"yellow"
"HEALY",609979,"Pershing",6,2011,109.6,1.1,"0.4 to 1.8",88,"green",109.9,0.4,"0 to 0.8",68,"yellow"
"HEALY",609979,"Pershing",7,2011,133,0.2,"-0.6 to 0.9",57,"yellow",133,-0.3,"-0.7 to 0.1",41,"yellow"
"HEALY",609979,"Pershing",8,2011,130,0.3,"-0.6 to 1.2",62,"yellow",129,-1,"-1.5 to -0.5",11,"red"
"HEALY",609979,"Pershing","All Grades",2011,604.2,0.6,"0 to 1.1",74,"green",603.4,-0.3,"-0.6 to 0.1",40,"yellow"
"HEALY",609979,"Pershing",4,2010,101.8,0.4,"-0.2 to 1.1",69,"yellow",101.8,1.2,"0.7 to 1.7",90,"green"
"HEALY",609979,"Pershing",5,2010,112.5,0.6,"-0.2 to 1.4",72,"yellow",112.5,-0.3,"-0.8 to 0.2",40,"yellow"
"HEALY",609979,"Pershing",6,2010,132,0.6,"-0.1 to 1.4",74,"yellow",132,-0.5,"-1 to -0.1",31,"red"
"HEALY",609979,"Pershing",7,2010,125.7,0.3,"-0.5 to 1.1",66,"yellow",125.7,-0.9,"-1.4 to -0.4",18,"red"
"HEALY",609979,"Pershing",8,2010,114.2,0.9,"0 to 1.9",84,"yellow",114.1,-1.6,"-2.2 to -1",3,"red"
"HEALY",609979,"Pershing","All Grades",2010,586.1,0.9,"0.3 to 1.4",82,"green",586.1,-0.8,"-1.2 to -0.4",19,"red"
"HEARST",609981,"Midway Elementary Network",4,2012,14.2,-0.4,"-1.6 to 0.8",30,"Yellow",14.2,-0.6,"-1.6 to 0.5",24,"Yellow"
"HEARST",609981,"Midway Elementary Network",5,2012,23.2,-2.2,"-3.5 to -0.8",2,"Red",23.2,-0.3,"-1.3 to 0.8",40,"Yellow"
"HEARST",609981,"Midway Elementary Network",6,2012,21.0,0.6,"-0.8 to 1.9",74,"Yellow",21.0,1.1,"0.2 to 2",86,"Green"
"HEARST",609981,"Midway Elementary Network",7,2012,16.7,0.3,"-1.2 to 1.7",61,"Yellow",16.7,2.4,"1.5 to 3.3",97,"Green"
"HEARST",609981,"Midway Elementary Network",8,2012,24.0,0.8,"-0.6 to 2.2",81,"Yellow",24.0,0.6,"-0.3 to 1.6",77,"Yellow"
"HEARST",609981,"Midway Elementary Network","All Grades",2012,99.2,-0.4,"-1.5 to 0.8",31,"Yellow",99.2,1.2,"0.4 to 1.9",89,"Green"
"HEARST",609981,"Midway",4,2011,21.5,-0.5,"-1.7 to 0.6",26,"yellow",21.5,-0.4,"-1.3 to 0.5",31,"yellow"
"HEARST",609981,"Midway",5,2011,23.1,-1.8,"-3.1 to -0.5",2,"red",23.1,0.8,"-0.3 to 1.8",79,"yellow"
"HEARST",609981,"Midway",6,2011,19,-0.7,"-2 to 0.6",24,"yellow",19,0.4,"-0.5 to 1.3",68,"yellow"
"HEARST",609981,"Midway",7,2011,24.8,-1.4,"-2.7 to -0.2",7,"red",24.8,-0.7,"-1.5 to 0.2",27,"yellow"
"HEARST",609981,"Midway",8,2011,23,0.3,"-1.2 to 1.7",59,"yellow",23,-0.4,"-1.4 to 0.7",38,"yellow"
"HEARST",609981,"Midway","All Grades",2011,111.4,-1.6,"-2.7 to -0.6",4,"red",111.4,-0.2,"-0.9 to 0.6",45,"yellow"
"HEARST",609981,"Midway",4,2010,19,0.1,"-1.1 to 1.4",56,"yellow",19,-0.5,"-1.5 to 0.5",28,"yellow"
"HEARST",609981,"Midway",5,2010,14.6,-0.2,"-1.6 to 1.3",42,"yellow",14.6,-0.7,"-1.8 to 0.4",22,"yellow"
"HEARST",609981,"Midway",6,2010,24.3,0.6,"-0.6 to 1.9",73,"yellow",24.3,1.2,"0.3 to 2.1",88,"green"
"HEARST",609981,"Midway",7,2010,27.2,0.2,"-1.1 to 1.5",61,"yellow",27.2,0.8,"-0.2 to 1.7",78,"yellow"
"HEARST",609981,"Midway",8,2010,36.9,-0.5,"-1.8 to 0.8",26,"yellow",36.9,1,"0.1 to 1.9",85,"green"
"HEARST",609981,"Midway","All Grades",2010,122,0.1,"-0.9 to 1.1",53,"yellow",122,1,"0.2 to 1.7",85,"green"
"HEDGES",609983,"Pershing Elementary Network",4,2012,26.2,1.2,"0.2 to 2.2",90,"Green",24.2,1.6,"0.7 to 2.5",94,"Green"
"HEDGES",609983,"Pershing Elementary Network",5,2012,45.7,0.0,"-1.1 to 1",46,"Yellow",45.7,0.8,"0 to 1.6",79,"Green"
"HEDGES",609983,"Pershing Elementary Network",6,2012,62.1,-0.3,"-1.3 to 0.7",36,"Yellow",59.1,-1.0,"-1.6 to -0.4",15,"Red"
"HEDGES",609983,"Pershing Elementary Network",7,2012,51.6,1.2,"0.1 to 2.3",87,"Green",51.6,-0.4,"-1 to 0.1",33,"Yellow"
"HEDGES",609983,"Pershing Elementary Network",8,2012,60.4,-0.7,"-1.8 to 0.4",25,"Yellow",60.4,-0.3,"-1 to 0.4",39,"Yellow"
"HEDGES",609983,"Pershing Elementary Network","All Grades",2012,245.9,0.3,"-0.5 to 1.2",62,"Yellow",241.0,-0.2,"-0.7 to 0.3",43,"Yellow"
"HEDGES",609983,"Pershing",4,2011,19.1,1.1,"-0.1 to 2.3",89,"yellow",19.1,0.6,"-0.4 to 1.5",74,"yellow"
"HEDGES",609983,"Pershing",5,2011,64.4,0.7,"-0.2 to 1.6",77,"yellow",64.4,1.2,"0.6 to 1.9",88,"green"
"HEDGES",609983,"Pershing",6,2011,44.3,-0.9,"-1.9 to 0.1",15,"yellow",44.3,-0.9,"-1.5 to -0.3",17,"red"
"HEDGES",609983,"Pershing",7,2011,65.8,1.8,"0.9 to 2.7",96,"green",65.8,-0.4,"-1 to 0.1",35,"yellow"
"HEDGES",609983,"Pershing",8,2011,67.8,-1.3,"-2.4 to -0.3",7,"red",67.8,-0.3,"-0.9 to 0.4",41,"yellow"
"HEDGES",609983,"Pershing","All Grades",2011,261.4,0.5,"-0.3 to 1.2",69,"yellow",261.4,-0.1,"-0.6 to 0.4",48,"yellow"
"HEDGES",609983,"Pershing",4,2010,35.1,-0.4,"-1.3 to 0.6",29,"yellow",35.1,-0.6,"-1.4 to 0.1",22,"yellow"
"HEDGES",609983,"Pershing",5,2010,48.3,0.6,"-0.4 to 1.6",70,"yellow",48.3,0.4,"-0.3 to 1",66,"yellow"
"HEDGES",609983,"Pershing",6,2010,46.7,-1.4,"-2.4 to -0.3",6,"red",46.7,-2.5,"-3.2 to -1.8",0,"red"
"HEDGES",609983,"Pershing",7,2010,70.7,0.9,"-0.1 to 1.9",82,"yellow",70.7,0.5,"-0.1 to 1.1",70,"yellow"
"HEDGES",609983,"Pershing",8,2010,74.5,-1.7,"-2.8 to -0.6",5,"red",74.5,-1.5,"-2.2 to -0.8",4,"red"
"HEDGES",609983,"Pershing","All Grades",2010,275.2,-0.5,"-1.3 to 0.2",29,"yellow",275.2,-1.3,"-1.9 to -0.8",8,"red"
"HEFFERAN",609985,"Garfield-Humboldt Elementary Network",4,2012,20.7,-0.5,"-1.6 to 0.6",29,"Yellow",20.7,0.5,"-0.5 to 1.4",71,"Yellow"
"HEFFERAN",609985,"Garfield-Humboldt Elementary Network",5,2012,24.4,0.2,"-1.1 to 1.5",58,"Yellow",24.4,-0.6,"-1.6 to 0.4",26,"Yellow"
"HEFFERAN",609985,"Garfield-Humboldt Elementary Network",6,2012,29.1,0.3,"-1 to 1.5",63,"Yellow",29.1,1.9,"1.1 to 2.6",96,"Green"
"HEFFERAN",609985,"Garfield-Humboldt Elementary Network",7,2012,29.6,1.9,"0.6 to 3.2",97,"Green",29.6,0.7,"0 to 1.5",80,"Yellow"
"HEFFERAN",609985,"Garfield-Humboldt Elementary Network",8,2012,34.5,-0.1,"-1.4 to 1.2",49,"Yellow",34.5,0.7,"-0.2 to 1.5",78,"Yellow"
"HEFFERAN",609985,"Garfield-Humboldt Elementary Network","All Grades",2012,138.3,0.8,"-0.2 to 1.9",80,"Yellow",138.3,1.2,"0.5 to 1.8",89,"Green"
"HEFFERAN",609985,"Garfield-Humboldt",4,2011,26.9,0.3,"-0.8 to 1.3",58,"yellow",26.9,1.6,"0.8 to 2.5",95,"green"
"HEFFERAN",609985,"Garfield-Humboldt",5,2011,30.5,-2.3,"-3.5 to -1.1",1,"red",30.5,-1.6,"-2.5 to -0.6",4,"red"
"HEFFERAN",609985,"Garfield-Humboldt",6,2011,26.3,-0.3,"-1.5 to 0.9",39,"yellow",26.3,-0.1,"-0.9 to 0.7",47,"yellow"
"HEFFERAN",609985,"Garfield-Humboldt",7,2011,35.1,1.2,"0.1 to 2.3",86,"green",35.1,0.6,"-0.2 to 1.3",74,"yellow"
"HEFFERAN",609985,"Garfield-Humboldt",8,2011,24,1,"-0.4 to 2.4",89,"yellow",24,1,"0 to 2",85,"yellow"
"HEFFERAN",609985,"Garfield-Humboldt","All Grades",2011,142.8,0.1,"-0.8 to 1.1",54,"yellow",142.8,0.5,"-0.1 to 1.2",73,"yellow"
"HEFFERAN",609985,"Garfield-Humboldt",4,2010,36,1.7,"0.7 to 2.6",96,"green",36,1.6,"0.9 to 2.4",95,"green"
"HEFFERAN",609985,"Garfield-Humboldt",5,2010,34.3,2,"0.8 to 3.1",98,"green",34.3,1,"0.3 to 1.8",85,"green"
"HEFFERAN",609985,"Garfield-Humboldt",6,2010,38.7,-1.6,"-2.7 to -0.5",5,"red",38.7,-0.4,"-1.2 to 0.4",35,"yellow"
"HEFFERAN",609985,"Garfield-Humboldt",7,2010,30.8,1.3,"0 to 2.6",91,"green",30.8,-0.5,"-1.4 to 0.4",29,"yellow"
"HEFFERAN",609985,"Garfield-Humboldt",8,2010,26.6,3.6,"2.2 to 5",99,"green",25.8,-0.4,"-1.4 to 0.6",35,"yellow"
"HEFFERAN",609985,"Garfield-Humboldt","All Grades",2010,166.5,2.3,"1.4 to 3.2",98,"green",165.7,0.5,"-0.2 to 1.1",71,"yellow"
"HENDERSON",609986,"Englewood-Gresham Elementary Network",4,2012,38.5,-1.7,"-2.6 to -0.8",5,"Red",38.6,-0.7,"-1.5 to 0",20,"Red"
"HENDERSON",609986,"Englewood-Gresham Elementary Network",5,2012,39.2,-0.5,"-1.6 to 0.6",28,"Yellow",40.2,-0.2,"-1.1 to 0.6",42,"Yellow"
"HENDERSON",609986,"Englewood-Gresham Elementary Network",6,2012,28.6,-1.4,"-2.7 to -0.1",5,"Red",28.5,0.1,"-0.7 to 0.9",60,"Yellow"
"HENDERSON",609986,"Englewood-Gresham Elementary Network",7,2012,30.3,2.3,"1 to 3.6",98,"Green",30.3,-0.4,"-1.2 to 0.3",34,"Yellow"
"HENDERSON",609986,"Englewood-Gresham Elementary Network",8,2012,35.4,0.2,"-1.1 to 1.5",62,"Yellow",35.3,1.2,"0.3 to 2",88,"Green"
"HENDERSON",609986,"Englewood-Gresham Elementary Network","All Grades",2012,172.1,-0.4,"-1.4 to 0.5",30,"Yellow",172.9,-0.1,"-0.6 to 0.5",50,"Yellow"
"HENDERSON",609986,"Englewood-Gresham",4,2011,42.9,-0.9,"-1.8 to 0",15,"red",42.9,0,"-0.6 to 0.7",54,"yellow"
"HENDERSON",609986,"Englewood-Gresham",5,2011,17.3,1.4,"0 to 2.8",92,"yellow",17.3,0.6,"-0.5 to 1.7",75,"yellow"
"HENDERSON",609986,"Englewood-Gresham",6,2011,16.4,-1.3,"-2.7 to 0.1",10,"yellow",16.4,-0.3,"-1.3 to 0.8",40,"yellow"
"HENDERSON",609986,"Englewood-Gresham",7,2011,36.9,-0.1,"-1.2 to 1",45,"yellow",36,-1,"-1.7 to -0.2",16,"red"
"HENDERSON",609986,"Englewood-Gresham",8,2011,45.1,-0.3,"-1.5 to 0.9",40,"yellow",44.2,0.5,"-0.3 to 1.3",69,"yellow"
"HENDERSON",609986,"Englewood-Gresham","All Grades",2011,158.6,-0.6,"-1.6 to 0.3",24,"yellow",156.8,-0.1,"-0.8 to 0.5",46,"yellow"
"HENDERSON",609986,"Englewood-Gresham",4,2010,17.8,-0.2,"-1.5 to 1",37,"yellow",17.8,-0.7,"-1.7 to 0.3",21,"yellow"
"HENDERSON",609986,"Englewood-Gresham",5,2010,22,1.3,"-0.1 to 2.6",90,"yellow",21.9,-0.1,"-1.1 to 0.9",49,"yellow"
"HENDERSON",609986,"Englewood-Gresham",6,2010,43.8,-1.1,"-2.1 to 0",12,"yellow",43.7,-1.8,"-2.5 to -1.1",2,"red"
"HENDERSON",609986,"Englewood-Gresham",7,2010,48.2,0.6,"-0.5 to 1.7",73,"yellow",48.3,-1,"-1.7 to -0.2",15,"red"
"HENDERSON",609986,"Englewood-Gresham",8,2010,36.6,0.5,"-0.9 to 1.8",71,"yellow",36.6,-0.8,"-1.7 to 0.1",21,"yellow"
"HENDERSON",609986,"Englewood-Gresham","All Grades",2010,168.4,0.3,"-0.6 to 1.3",64,"yellow",168.2,-1.7,"-2.4 to -1.1",2,"red"
"HENDRICKS",609987,"Pershing Elementary Network",4,2012,23.9,-0.3,"-1.4 to 0.7",31,"Yellow",23.9,1.0,"0.1 to 1.9",84,"Green"
"HENDRICKS",609987,"Pershing Elementary Network",5,2012,24.5,-0.2,"-1.5 to 1.1",38,"Yellow",24.5,-0.7,"-1.7 to 0.3",23,"Yellow"
"HENDRICKS",609987,"Pershing Elementary Network",6,2012,27.0,0.3,"-1 to 1.6",65,"Yellow",27.0,-0.3,"-1.1 to 0.5",42,"Yellow"
"HENDRICKS",609987,"Pershing Elementary Network",7,2012,26.6,1.3,"-0.1 to 2.6",87,"Yellow",26.6,-0.2,"-1 to 0.6",45,"Yellow"
"HENDRICKS",609987,"Pershing Elementary Network",8,2012,28.3,2.1,"0.8 to 3.5",97,"Green",28.2,2.3,"1.4 to 3.3",98,"Green"
"HENDRICKS",609987,"Pershing Elementary Network","All Grades",2012,130.5,1.3,"0.2 to 2.4",91,"Green",130.4,0.7,"0.1 to 1.4",81,"Green"
"HENDRICKS",609987,"Pershing",4,2011,27.7,-0.2,"-1.2 to 0.8",38,"yellow",27.5,0.7,"-0.1 to 1.5",77,"yellow"
"HENDRICKS",609987,"Pershing",5,2011,34.5,-1.3,"-2.4 to -0.1",7,"red",34.5,-0.2,"-1.1 to 0.7",42,"yellow"
"HENDRICKS",609987,"Pershing",6,2011,27.1,-1.2,"-2.3 to 0",11,"yellow",27.1,0.9,"0.1 to 1.7",81,"green"
"HENDRICKS",609987,"Pershing",7,2011,28.9,-3.2,"-4.4 to -2",0,"red",28.9,-0.8,"-1.6 to 0",21,"yellow"
"HENDRICKS",609987,"Pershing",8,2011,34.9,-0.2,"-1.4 to 1.1",44,"yellow",34.9,2.1,"1.2 to 2.9",97,"green"
"HENDRICKS",609987,"Pershing","All Grades",2011,153,-2.3,"-3.2 to -1.4",0,"red",152.8,0.9,"0.2 to 1.5",83,"green"
"HENDRICKS",609987,"Pershing",4,2010,20,-3.9,"-5.1 to -2.8",0,"red",20,-1.5,"-2.4 to -0.6",7,"red"
"HENDRICKS",609987,"Pershing",5,2010,24.2,-2.1,"-3.4 to -0.8",2,"red",24.2,-1.5,"-2.4 to -0.6",5,"red"
"HENDRICKS",609987,"Pershing",6,2010,24.2,1.4,"0.2 to 2.7",93,"green",24.2,-0.4,"-1.3 to 0.6",36,"yellow"
"HENDRICKS",609987,"Pershing",7,2010,29.1,0.2,"-1.1 to 1.5",62,"yellow",29.1,0.5,"-0.4 to 1.4",69,"yellow"
"HENDRICKS",609987,"Pershing",8,2010,36.2,1.3,"0 to 2.6",92,"yellow",36.1,2.8,"1.8 to 3.7",98,"green"
"HENDRICKS",609987,"Pershing","All Grades",2010,133.7,-0.6,"-1.6 to 0.4",24,"yellow",133.6,0.6,"-0.2 to 1.3",73,"yellow"
"HENRY",609988,"O'Hare Elementary Network",4,2012,29.3,1.1,"0.1 to 2.1",88,"Green",29.3,0.2,"-0.6 to 1",56,"Yellow"
"HENRY",609988,"O'Hare Elementary Network",5,2012,48.1,1.0,"-0.1 to 2",84,"Yellow",48.1,0.2,"-0.5 to 1",61,"Yellow"
"HENRY",609988,"O'Hare Elementary Network",6,2012,42.5,1.2,"0.1 to 2.3",90,"Green",42.5,0.3,"-0.3 to 1",65,"Yellow"
"HENRY",609988,"O'Hare Elementary Network","All Grades",2012,119.9,1.8,"0.8 to 2.9",96,"Green",119.9,0.4,"-0.3 to 1.1",68,"Yellow"
"HENRY",609988,"O'Hare",4,2011,33.8,1,"0 to 1.9",85,"green",33.8,0.2,"-0.6 to 1",58,"yellow"
"HENRY",609988,"O'Hare",5,2011,47,0.3,"-0.8 to 1.3",60,"yellow",47,0.7,"0 to 1.5",79,"yellow"
"HENRY",609988,"O'Hare",6,2011,41.6,0.7,"-0.3 to 1.7",72,"yellow",41.6,0.1,"-0.5 to 0.8",57,"yellow"
"HENRY",609988,"O'Hare","All Grades",2011,122.4,1,"0.1 to 2",85,"green",122.4,0.6,"-0.1 to 1.3",74,"yellow"
"HENRY",609988,"O'Hare",4,2010,34.6,0.4,"-0.5 to 1.4",68,"yellow",34.6,-0.2,"-0.9 to 0.6",41,"yellow"
"HENRY",609988,"O'Hare",5,2010,37.9,0.4,"-0.7 to 1.5",66,"yellow",37.9,0.7,"-0.1 to 1.4",75,"yellow"
"HENRY",609988,"O'Hare",6,2010,43.1,-0.4,"-1.4 to 0.7",35,"yellow",43.1,-0.7,"-1.4 to 0",25,"yellow"
"HENRY",609988,"O'Hare","All Grades",2010,115.6,0.2,"-0.7 to 1.1",58,"yellow",115.6,-0.2,"-0.9 to 0.5",44,"yellow"
"HENSON",610240,"Austin-North Lawndale Elementary Network",4,2012,18.4,-1.3,"-2.5 to -0.2",8,"Red",18.4,-0.7,"-1.7 to 0.3",21,"Yellow"
"HENSON",610240,"Austin-North Lawndale Elementary Network",5,2012,25.4,-1.6,"-2.9 to -0.3",5,"Red",25.4,-2.9,"-3.9 to -1.9",0,"Red"
"HENSON",610240,"Austin-North Lawndale Elementary Network",6,2012,25.9,-0.7,"-2 to 0.6",20,"Yellow",25.9,-1.3,"-2.1 to -0.5",5,"Red"
"HENSON",610240,"Austin-North Lawndale Elementary Network",7,2012,23.6,-1.0,"-2.4 to 0.4",13,"Yellow",23.5,-1.1,"-1.9 to -0.2",12,"Red"
"HENSON",610240,"Austin-North Lawndale Elementary Network",8,2012,31.8,0.8,"-0.5 to 2.1",81,"Yellow",31.8,-0.3,"-1.2 to 0.5",37,"Yellow"
"HENSON",610240,"Austin-North Lawndale Elementary Network","All Grades",2012,125.1,-1.4,"-2.4 to -0.3",7,"Red",125.0,-2.2,"-2.9 to -1.5",1,"Red"
